Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2023-06-02,-0.31,-0.24,-0.07,Venda
2023-06-05,-0.29,-0.25,-0.04,Venda
2023-06-06,-0.32,-0.26,-0.06,Venda
2023-06-07,-0.24,-0.26,0.02,Compra
2023-06-08,-0.25,-0.26,0.01,Compra
2023-06-09,-0.25,-0.25,0.00,Neutro
2023-06-12,-0.29,-0.26,-0.03,Venda
2023-06-13,-0.31,-0.27,-0.04,Venda
2023-06-14,-0.33,-0.28,-0.05,Venda
2023-06-15,-0.37,-0.30,-0.07,Venda
2023-06-16,-0.39,-0.32,-0.07,Venda
2023-06-20,-0.43,-0.34,-0.09,Venda
2023-06-21,-0.48,-0.37,-0.11,Venda
2023-06-22,-0.52,-0.40,-0.12,Venda
2023-06-23,-0.52,-0.42,-0.10,Venda
2023-06-26,-0.50,-0.44,-0.06,Venda
2023-06-27,-0.46,-0.44,-0.02,Venda
2023-06-28,-0.44,-0.44,0.00,Neutro
2023-06-29,-0.39,-0.43,0.04,Compra
2023-06-30,-0.36,-0.42,0.06,Compra
2023-07-03,-0.31,-0.40,0.09,Compra
2023-07-05,-0.32,-0.38,0.06,Compra
2023-07-06,-0.38,-0.38,0.00,Neutro
2023-07-07,-0.32,-0.37,0.05,Compra
2023-07-10,-0.20,-0.33,0.13,Compra
2023-07-11,-0.12,-0.29,0.17,Compra
2023-07-12,-0.05,-0.24,0.19,Compra
2023-07-13,0.02,-0.19,0.21,Compra
2023-07-14,0.05,-0.14,0.19,Compra
2023-07-17,0.13,-0.09,0.22,Compra
2023-07-18,0.20,-0.03,0.23,Compra
2023-07-19,0.25,0.03,0.22,Compra
2023-07-20,0.22,0.06,0.16,Compra
2023-07-21,0.18,0.09,0.09,Compra
2023-07-24,0.15,0.10,0.05,Compra
2023-07-25,0.11,0.10,0.01,Compra
2023-07-26,0.10,0.10,0.00,Neutro
2023-07-27,0.02,0.09,-0.07,Venda
2023-07-28,-0.04,0.06,-0.10,Venda
2023-07-31,-0.08,0.03,-0.11,Venda
2023-08-01,-0.11,0.00,-0.11,Venda
2023-08-02,-0.13,-0.02,-0.11,Venda
2023-08-03,-0.17,-0.05,-0.12,Venda
2023-08-04,-0.20,-0.08,-0.12,Venda
2023-08-07,-0.19,-0.10,-0.09,Venda
2023-08-08,-0.18,-0.12,-0.06,Venda
2023-08-09,-0.23,-0.14,-0.09,Venda
2023-08-10,-0.27,-0.17,-0.10,Venda
2023-08-11,-0.29,-0.19,-0.10,Venda
2023-08-14,-0.34,-0.22,-0.12,Venda
2023-08-15,-0.36,-0.25,-0.11,Venda
2023-08-16,-0.39,-0.28,-0.11,Venda
2023-08-17,-0.43,-0.31,-0.12,Venda
2023-08-18,-0.47,-0.34,-0.13,Venda
2023-08-21,-0.49,-0.37,-0.12,Venda
2023-08-22,-0.53,-0.40,-0.13,Venda
2023-08-23,-0.52,-0.43,-0.09,Venda
2023-08-24,-0.51,-0.44,-0.07,Venda
2023-08-25,-0.54,-0.46,-0.08,Venda
2023-08-28,-0.55,-0.48,-0.07,Venda
2023-08-29,-0.56,-0.50,-0.06,Venda
2023-08-30,-0.56,-0.51,-0.05,Venda
2023-08-31,-0.55,-0.52,-0.03,Venda
2023-09-01,-0.53,-0.52,-0.01,Venda
2023-09-05,-0.53,-0.52,-0.01,Venda
2023-09-06,-0.54,-0.53,-0.01,Venda
2023-09-07,-0.53,-0.53,0.00,Neutro
2023-09-08,-0.48,-0.52,0.04,Compra
2023-09-11,-0.43,-0.50,0.07,Compra
2023-09-12,-0.36,-0.47,0.11,Compra
2023-09-13,-0.31,-0.44,0.13,Compra
2023-09-14,-0.27,-0.41,0.14,Compra
2023-09-15,-0.31,-0.39,0.08,Compra
2023-09-18,-0.34,-0.38,0.04,Compra
2023-09-19,-0.34,-0.37,0.03,Compra
2023-09-20,-0.35,-0.37,0.02,Compra
2023-09-21,-0.37,-0.37,0.00,Neutro
2023-09-22,-0.38,-0.37,-0.01,Venda
2023-09-25,-0.40,-0.38,-0.02,Venda
2023-09-26,-0.41,-0.38,-0.03,Venda
2023-09-27,-0.41,-0.39,-0.02,Venda
2023-09-28,-0.42,-0.39,-0.03,Venda
2023-09-29,-0.39,-0.39,0.00,Neutro
2023-10-02,-0.40,-0.39,-0.01,Venda
2023-10-03,-0.40,-0.40,0.00,Neutro
2023-10-04,-0.40,-0.40,0.00,Neutro
2023-10-05,-0.40,-0.40,0.00,Neutro
2023-10-06,-0.42,-0.40,-0.02,Venda
2023-10-09,-0.44,-0.41,-0.03,Venda
2023-10-10,-0.41,-0.41,0.00,Neutro
2023-10-11,-0.39,-0.41,0.02,Compra
2023-10-12,-0.42,-0.41,-0.01,Venda
2023-10-13,-0.43,-0.41,-0.02,Venda
2023-10-16,-0.43,-0.42,-0.01,Venda
2023-10-17,-0.41,-0.42,0.01,Compra
2023-10-18,-0.39,-0.41,0.02,Compra
2023-10-19,-0.38,-0.40,0.02,Compra
2023-10-20,-0.34,-0.39,0.05,Compra
2023-10-23,-0.34,-0.38,0.04,Compra
2023-10-24,-0.36,-0.38,0.02,Compra
2023-10-25,-0.33,-0.37,0.04,Compra
2023-10-26,-0.31,-0.36,0.05,Compra
2023-10-27,-0.32,-0.35,0.03,Compra
2023-10-30,-0.31,-0.34,0.03,Compra
2023-10-31,-0.30,-0.33,0.03,Compra
2023-11-01,-0.29,-0.32,0.03,Compra
2023-11-02,-0.24,-0.31,0.07,Compra
2023-11-03,-0.23,-0.29,0.06,Compra
2023-11-06,-0.21,-0.28,0.07,Compra
2023-11-07,-0.20,-0.26,0.06,Compra
2023-11-08,-0.18,-0.24,0.06,Compra
2023-11-09,-0.21,-0.24,0.03,Compra
2023-11-10,-0.22,-0.23,0.01,Compra
2023-11-13,-0.22,-0.23,0.01,Compra
2023-11-14,-0.24,-0.23,-0.01,Venda
2023-11-15,-0.26,-0.24,-0.02,Venda
2023-11-16,-0.28,-0.25,-0.03,Venda
2023-11-17,-0.25,-0.25,0.00,Neutro
2023-11-20,-0.20,-0.24,0.04,Compra
2023-11-21,-0.17,-0.22,0.05,Compra
2023-11-22,-0.14,-0.21,0.07,Compra
2023-11-24,-0.12,-0.19,0.07,Compra
2023-11-27,-0.13,-0.18,0.05,Compra
2023-11-28,-0.15,-0.17,0.02,Compra
2023-11-29,-0.16,-0.17,0.01,Compra
2023-11-30,-0.18,-0.17,-0.01,Venda
2023-12-01,-0.18,-0.17,-0.01,Venda
2023-12-04,-0.19,-0.18,-0.01,Venda
2023-12-05,-0.20,-0.18,-0.02,Venda
2023-12-06,-0.23,-0.19,-0.04,Venda
2023-12-07,-0.26,-0.20,-0.06,Venda
2023-12-08,-0.25,-0.21,-0.04,Venda
2023-12-11,-0.25,-0.22,-0.03,Venda
2023-12-12,-0.25,-0.23,-0.02,Venda
2023-12-13,-0.25,-0.23,-0.02,Venda
2023-12-14,-0.24,-0.23,-0.01,Venda
2023-12-15,-0.20,-0.23,0.03,Compra
2023-12-18,-0.18,-0.22,0.04,Compra
2023-12-19,-0.12,-0.20,0.08,Compra
2023-12-20,-0.10,-0.18,0.08,Compra
2023-12-21,-0.09,-0.16,0.07,Compra
2023-12-22,-0.06,-0.14,0.08,Compra
2023-12-26,-0.01,-0.11,0.10,Compra
2023-12-27,0.03,-0.09,0.12,Compra
2023-12-28,0.08,-0.05,0.13,Compra
2023-12-29,0.11,-0.02,0.13,Compra
2024-01-02,0.15,0.01,0.14,Compra
2024-01-03,0.17,0.05,0.12,Compra
2024-01-04,0.18,0.07,0.11,Compra
2024-01-05,0.19,0.10,0.09,Compra
2024-01-08,0.20,0.12,0.08,Compra
2024-01-09,0.20,0.13,0.07,Compra
2024-01-10,0.20,0.15,0.05,Compra
2024-01-11,0.17,0.15,0.02,Compra
2024-01-12,0.17,0.16,0.01,Compra
2024-01-16,0.15,0.15,0.00,Neutro
2024-01-17,0.26,0.18,0.08,Compra
2024-01-18,0.39,0.22,0.17,Compra
2024-01-19,0.48,0.27,0.21,Compra
2024-01-22,0.66,0.35,0.31,Compra
2024-01-23,0.77,0.43,0.34,Compra
2024-01-24,0.95,0.54,0.41,Compra
2024-01-25,1.06,0.64,0.42,Compra
2024-01-26,1.15,0.74,0.41,Compra
2024-01-29,1.21,0.84,0.37,Compra
2024-01-30,1.22,0.91,0.31,Compra
2024-01-31,1.23,0.98,0.25,Compra
2024-02-01,1.22,1.03,0.19,Compra
2024-02-02,1.19,1.06,0.13,Compra
2024-02-05,1.16,1.08,0.08,Compra
2024-02-06,1.13,1.09,0.04,Compra
2024-02-07,1.06,1.08,-0.02,Venda
2024-02-08,1.01,1.07,-0.06,Venda
2024-02-09,0.96,1.05,-0.09,Venda
2024-02-12,0.91,1.02,-0.11,Venda
2024-02-13,0.84,0.98,-0.14,Venda
2024-02-14,0.78,0.94,-0.16,Venda
2024-02-15,0.74,0.90,-0.16,Venda
2024-02-16,0.71,0.86,-0.15,Venda
2024-02-20,0.68,0.83,-0.15,Venda
2024-02-21,0.65,0.79,-0.14,Venda
2024-02-22,0.61,0.76,-0.15,Venda
2024-02-23,0.57,0.72,-0.15,Venda
2024-02-26,0.56,0.69,-0.13,Venda
2024-02-27,0.52,0.65,-0.13,Venda
2024-02-28,0.50,0.62,-0.12,Venda
2024-02-29,0.48,0.59,-0.11,Venda
2024-03-01,0.46,0.57,-0.11,Venda
2024-03-04,0.47,0.55,-0.08,Venda
2024-03-05,0.45,0.53,-0.08,Venda
2024-03-06,0.44,0.51,-0.07,Venda
2024-03-07,0.39,0.49,-0.10,Venda
2024-03-08,0.36,0.46,-0.10,Venda
2024-03-11,0.32,0.43,-0.11,Venda
2024-03-12,0.31,0.41,-0.10,Venda
2024-03-13,0.34,0.39,-0.05,Venda
2024-03-14,0.35,0.39,-0.04,Venda
2024-03-15,0.35,0.38,-0.03,Venda
2024-03-18,0.32,0.37,-0.05,Venda
2024-03-19,0.30,0.35,-0.05,Venda
2024-03-20,0.28,0.34,-0.06,Venda
2024-03-21,0.23,0.32,-0.09,Venda
2024-03-22,0.17,0.29,-0.12,Venda
2024-03-25,0.09,0.25,-0.16,Venda
2024-03-26,0.02,0.20,-0.18,Venda
2024-03-27,-0.04,0.15,-0.19,Venda
2024-03-28,-0.10,0.10,-0.20,Venda
2024-04-01,-0.17,0.05,-0.22,Venda
2024-04-02,-0.23,-0.01,-0.22,Venda
2024-04-03,-0.23,-0.05,-0.18,Venda
2024-04-04,-0.24,-0.09,-0.15,Venda
2024-04-05,-0.22,-0.12,-0.10,Venda
2024-04-08,-0.22,-0.14,-0.08,Venda
2024-04-09,-0.22,-0.15,-0.07,Venda
2024-04-10,-0.22,-0.17,-0.05,Venda
2024-04-11,-0.20,-0.17,-0.03,Venda
2024-04-12,-0.20,-0.18,-0.02,Venda
2024-04-15,-0.23,-0.19,-0.04,Venda
2024-04-16,-0.26,-0.20,-0.06,Venda
2024-04-17,-0.26,-0.21,-0.05,Venda
2024-04-18,-0.28,-0.23,-0.05,Venda
2024-04-19,-0.26,-0.23,-0.03,Venda
2024-04-22,-0.25,-0.24,-0.01,Venda
2024-04-23,-0.23,-0.24,0.01,Compra
2024-04-24,-0.21,-0.23,0.02,Compra
2024-04-25,-0.22,-0.23,0.01,Compra
2024-04-26,-0.21,-0.22,0.01,Compra
2024-04-29,-0.21,-0.22,0.01,Compra
2024-04-30,-0.18,-0.21,0.03,Compra
2024-05-01,-0.16,-0.20,0.04,Compra
2024-05-02,-0.11,-0.18,0.07,Compra
2024-05-03,-0.06,-0.16,0.10,Compra
2024-05-06,0.00,-0.13,0.13,Compra
2024-05-07,0.03,-0.10,0.13,Compra
2024-05-08,0.05,-0.07,0.12,Compra
2024-05-09,0.06,-0.04,0.10,Compra
2024-05-10,0.10,-0.01,0.11,Compra
2024-05-13,0.14,0.02,0.12,Compra
2024-05-14,0.18,0.05,0.13,Compra
2024-05-15,0.23,0.09,0.14,Compra
2024-05-16,0.24,0.12,0.12,Compra
2024-05-17,0.22,0.14,0.08,Compra
2024-05-20,0.20,0.15,0.05,Compra
2024-05-21,0.16,0.15,0.01,Compra
2024-05-22,0.13,0.15,-0.02,Venda
2024-05-23,0.10,0.14,-0.04,Venda
2024-05-24,0.07,0.12,-0.05,Venda
2024-05-28,0.03,0.11,-0.08,Venda
2024-05-29,-0.02,0.08,-0.10,Venda
2024-05-30,-0.03,0.06,-0.09,Venda
2024-05-31,-0.07,0.03,-0.10,Venda
2024-06-03,-0.07,0.01,-0.08,Venda
2024-06-04,-0.10,-0.01,-0.09,Venda
2024-06-05,-0.12,-0.03,-0.09,Venda
2024-06-06,-0.13,-0.05,-0.08,Venda
2024-06-07,-0.14,-0.07,-0.07,Venda
2024-06-10,-0.16,-0.09,-0.07,Venda
2024-06-11,-0.15,-0.10,-0.05,Venda
2024-06-12,-0.14,-0.11,-0.03,Venda
2024-06-13,-0.15,-0.12,-0.03,Venda
2024-06-14,-0.17,-0.13,-0.04,Venda
2024-06-17,-0.21,-0.14,-0.07,Venda
2024-06-18,-0.26,-0.17,-0.09,Venda
2024-06-20,-0.28,-0.19,-0.09,Venda
2024-06-21,-0.27,-0.21,-0.06,Venda
2024-06-24,-0.28,-0.22,-0.06,Venda
2024-06-25,-0.30,-0.24,-0.06,Venda
2024-06-26,-0.32,-0.25,-0.07,Venda
2024-06-27,-0.32,-0.27,-0.05,Venda
2024-06-28,-0.28,-0.27,-0.01,Venda
2024-07-01,-0.25,-0.27,0.02,Compra
2024-07-02,-0.24,-0.26,0.02,Compra
2024-07-03,-0.22,-0.25,0.03,Compra
2024-07-05,-0.22,-0.25,0.03,Compra
2024-07-08,-0.20,-0.24,0.04,Compra
2024-07-09,-0.20,-0.23,0.03,Compra
2024-07-10,-0.19,-0.22,0.03,Compra
2024-07-11,-0.21,-0.22,0.01,Compra
2024-07-12,0.02,-0.17,0.19,Compra
2024-07-15,0.26,-0.09,0.35,Compra
2024-07-16,0.43,0.02,0.41,Compra
2024-07-17,0.54,0.12,0.42,Compra
2024-07-18,0.58,0.21,0.37,Compra
2024-07-19,0.61,0.29,0.32,Compra
2024-07-22,0.64,0.36,0.28,Compra
2024-07-23,0.65,0.42,0.23,Compra
2024-07-24,0.65,0.47,0.18,Compra
2024-07-25,0.64,0.50,0.14,Compra
2024-07-26,0.62,0.52,0.10,Compra
2024-07-29,0.56,0.53,0.03,Compra
2024-07-30,0.52,0.53,-0.01,Venda
2024-07-31,0.47,0.52,-0.05,Venda
2024-08-01,0.45,0.50,-0.05,Venda
2024-08-02,0.38,0.48,-0.10,Venda
2024-08-05,0.28,0.44,-0.16,Venda
2024-08-06,0.20,0.39,-0.19,Venda
2024-08-07,0.10,0.33,-0.23,Venda
2024-08-08,0.09,0.28,-0.19,Venda
2024-08-09,-0.00,0.23,-0.23,Venda
2024-08-12,-0.09,0.16,-0.25,Venda
2024-08-13,-0.17,0.10,-0.27,Venda
2024-08-14,-0.23,0.03,-0.26,Venda
2024-08-15,-0.28,-0.03,-0.25,Venda
2024-08-16,-0.34,-0.09,-0.25,Venda
2024-08-19,-0.31,-0.14,-0.17,Venda
2024-08-20,-0.23,-0.15,-0.08,Venda
2024-08-21,-0.13,-0.15,0.02,Compra
2024-08-22,-0.01,-0.12,0.11,Compra
2024-08-23,0.16,-0.07,0.23,Compra
2024-08-26,0.27,0.00,0.27,Compra
2024-08-27,0.32,0.07,0.25,Compra
2024-08-28,0.35,0.12,0.23,Compra
2024-08-29,0.35,0.17,0.18,Compra
2024-08-30,0.46,0.23,0.23,Compra
2024-09-03,0.54,0.29,0.25,Compra
2024-09-04,0.66,0.36,0.30,Compra
2024-09-05,0.70,0.43,0.27,Compra
2024-09-06,0.74,0.49,0.25,Compra
2024-09-09,1.37,0.67,0.70,Compra
2024-09-10,2.06,0.95,1.11,Compra
2024-09-11,2.98,1.35,1.63,Compra
2024-09-12,5.01,2.08,2.93,Compra
2024-09-13,9.57,3.58,5.99,Compra
2024-09-16,11.43,5.15,6.28,Compra
2024-09-17,12.79,6.68,6.11,Compra
2024-09-18,13.82,8.11,5.71,Compra
2024-09-19,13.88,9.26,4.62,Compra
2024-09-20,14.37,10.28,4.09,Compra
2024-09-23,14.69,11.16,3.53,Compra
2024-09-24,14.83,11.90,2.93,Compra
2024-09-25,14.84,12.49,2.35,Compra
2024-09-26,14.62,12.91,1.71,Compra
2024-09-27,14.06,13.14,0.92,Compra
2024-09-30,13.60,13.23,0.37,Compra
2024-10-01,12.60,13.11,-0.51,Venda
2024-10-02,11.41,12.77,-1.36,Venda
2024-10-03,9.90,12.19,-2.29,Venda
2024-10-04,8.29,11.41,-3.12,Venda
2024-10-07,6.26,10.38,-4.12,Venda
2024-10-08,4.25,9.16,-4.91,Venda
2024-10-09,2.87,7.90,-5.03,Venda
2024-10-10,1.66,6.65,-4.99,Venda
2024-10-11,1.06,5.53,-4.47,Venda
2024-10-14,0.70,4.57,-3.87,Venda
2024-10-15,0.15,3.68,-3.53,Venda
2024-10-16,-0.23,2.90,-3.13,Venda
2024-10-17,-0.65,2.19,-2.84,Venda
2024-10-18,-1.13,1.53,-2.66,Venda
2024-10-21,-1.69,0.88,-2.57,Venda
2024-10-22,-2.22,0.26,-2.48,Venda
2024-10-23,-2.75,-0.34,-2.41,Venda
2024-10-24,-3.21,-0.91,-2.30,Venda
2024-10-25,-3.52,-1.44,-2.08,Venda
2024-10-28,-3.38,-1.82,-1.56,Venda
2024-10-29,-3.31,-2.12,-1.19,Venda
2024-10-30,-3.22,-2.34,-0.88,Venda
2024-10-31,-3.32,-2.54,-0.78,Venda
2024-11-01,-3.60,-2.75,-0.85,Venda
2024-11-04,-3.86,-2.97,-0.89,Venda
2024-11-05,-4.12,-3.20,-0.92,Venda
2024-11-06,-4.41,-3.44,-0.97,Venda
2024-11-07,-4.29,-3.61,-0.68,Venda
2024-11-08,-3.96,-3.68,-0.28,Venda
2024-11-11,-3.44,-3.63,0.19,Compra
2024-11-12,-3.00,-3.51,0.51,Compra
2024-11-13,-2.78,-3.36,0.58,Compra
2024-11-14,-2.74,-3.24,0.50,Compra
2024-11-15,-2.91,-3.17,0.26,Compra
2024-11-18,-3.14,-3.17,0.03,Compra
2024-11-19,-3.18,-3.17,-0.01,Venda
2024-11-20,-3.40,-3.21,-0.19,Venda
2024-11-21,-3.42,-3.26,-0.16,Venda
2024-11-22,-3.29,-3.26,-0.03,Venda
2024-11-25,-3.15,-3.24,0.09,Compra
2024-11-26,-3.06,-3.20,0.14,Compra
2024-11-27,-2.61,-3.09,0.48,Compra
2024-11-29,-2.46,-2.96,0.50,Compra
2024-12-02,-2.26,-2.82,0.56,Compra
2024-12-03,-2.13,-2.68,0.55,Compra
2024-12-04,-1.88,-2.52,0.64,Compra
2024-12-05,-1.84,-2.39,0.55,Compra
2024-12-06,-1.67,-2.24,0.57,Compra
2024-12-09,-1.57,-2.11,0.54,Compra
2024-12-10,-1.63,-2.01,0.38,Compra
2024-12-11,-1.81,-1.97,0.16,Compra
2024-12-12,-2.07,-1.99,-0.08,Venda
2024-12-13,-2.20,-2.03,-0.17,Venda
2024-12-16,-2.24,-2.07,-0.17,Venda
2024-12-17,-2.31,-2.12,-0.19,Venda
2024-12-18,-2.51,-2.20,-0.31,Venda
2024-12-19,-2.60,-2.28,-0.32,Venda
2024-12-20,-2.59,-2.34,-0.25,Venda
2024-12-23,-2.47,-2.37,-0.10,Venda
2024-12-24,-2.33,-2.36,0.03,Compra
2024-12-26,-2.24,-2.34,0.10,Compra
2024-12-27,-2.25,-2.32,0.07,Compra
2024-12-30,-2.31,-2.32,0.01,Compra
2024-12-31,-2.33,-2.32,-0.01,Venda
2025-01-02,-2.11,-2.28,0.17,Compra
2025-01-03,-2.00,-2.22,0.22,Compra
2025-01-06,-1.91,-2.16,0.25,Compra
2025-01-07,-1.58,-2.04,0.46,Compra
2025-01-08,-1.41,-1.92,0.51,Compra
2025-01-10,-1.43,-1.82,0.39,Compra
2025-01-13,-1.50,-1.76,0.26,Compra
2025-01-14,-1.45,-1.69,0.24,Compra
2025-01-15,-1.31,-1.62,0.31,Compra
2025-01-16,-1.16,-1.53,0.37,Compra
2025-01-17,-1.07,-1.43,0.36,Compra
2025-01-21,-1.10,-1.37,0.27,Compra
2025-01-22,-1.09,-1.31,0.22,Compra
2025-01-23,-0.73,-1.20,0.47,Compra
2025-01-24,-0.49,-1.05,0.56,Compra
2025-01-27,-0.23,-0.89,0.66,Compra
2025-01-28,0.09,-0.69,0.78,Compra
2025-01-29,0.39,-0.48,0.87,Compra
2025-01-30,0.43,-0.30,0.73,Compra
2025-01-31,0.33,-0.17,0.50,Compra
2025-02-03,0.10,-0.12,0.22,Compra
2025-02-04,0.09,-0.08,0.17,Compra
2025-02-05,0.05,-0.05,0.10,Compra
2025-02-06,0.11,-0.02,0.13,Compra
2025-02-07,-0.05,-0.02,-0.03,Venda
2025-02-10,-0.24,-0.07,-0.17,Venda
2025-02-11,-0.44,-0.14,-0.30,Venda
2025-02-12,-0.60,-0.23,-0.37,Venda
2025-02-13,-0.35,-0.26,-0.09,Venda
2025-02-14,-0.22,-0.25,0.03,Compra
2025-02-18,0.05,-0.19,0.24,Compra
2025-02-19,0.31,-0.09,0.40,Compra
2025-02-20,0.38,0.00,0.38,Compra
2025-02-21,0.28,0.06,0.22,Compra
2025-02-24,0.04,0.06,-0.02,Venda
2025-02-25,-0.15,0.01,-0.16,Venda
2025-02-26,-0.30,-0.05,-0.25,Venda
2025-02-27,-0.48,-0.13,-0.35,Venda
2025-02-28,-0.55,-0.22,-0.33,Venda
2025-03-03,-0.74,-0.32,-0.42,Venda
2025-03-04,-0.95,-0.45,-0.50,Venda
2025-03-05,-1.05,-0.57,-0.48,Venda
2025-03-06,-1.04,-0.66,-0.38,Venda
2025-03-07,-1.08,-0.75,-0.33,Venda
2025-03-10,-1.24,-0.84,-0.40,Venda
2025-03-11,-1.29,-0.93,-0.36,Venda
2025-03-12,-1.26,-1.00,-0.26,Venda
2025-03-13,-1.14,-1.03,-0.11,Venda
2025-03-14,-0.96,-1.01,0.05,Compra
2025-03-17,-0.68,-0.95,0.27,Compra
2025-03-18,-0.50,-0.86,0.36,Compra
2025-03-19,-0.44,-0.77,0.33,Compra
2025-03-20,-0.40,-0.70,0.30,Compra
2025-03-21,-0.51,-0.66,0.15,Compra
2025-03-24,-0.46,-0.62,0.16,Compra
2025-03-25,-0.51,-0.60,0.09,Compra
2025-03-26,-0.58,-0.60,0.02,Compra
2025-03-27,-0.51,-0.58,0.07,Compra
2025-03-28,-0.55,-0.57,0.02,Compra
2025-03-31,-0.64,-0.59,-0.05,Venda
2025-04-01,-0.72,-0.61,-0.11,Venda
2025-04-02,-0.68,-0.63,-0.05,Venda
2025-04-03,-0.77,-0.65,-0.12,Venda
2025-04-04,-1.00,-0.72,-0.28,Venda
2025-04-07,-1.22,-0.82,-0.40,Venda
2025-04-08,-1.40,-0.94,-0.46,Venda
2025-04-09,-1.41,-1.03,-0.38,Venda
2025-04-10,-1.47,-1.12,-0.35,Venda
2025-04-11,-1.44,-1.18,-0.26,Venda
2025-04-14,-1.25,-1.20,-0.05,Venda
2025-04-15,-1.12,-1.18,0.06,Compra
2025-04-16,-1.10,-1.17,0.07,Compra
2025-04-17,-1.06,-1.14,0.08,Compra
2025-04-21,-0.97,-1.11,0.14,Compra
2025-04-22,-0.85,-1.06,0.21,Compra
2025-04-23,-0.42,-0.93,0.51,Compra
2025-04-24,-0.16,-0.78,0.62,Compra
2025-04-25,-0.49,-0.72,0.23,Compra
2025-04-28,-0.77,-0.73,-0.04,Venda
2025-04-29,-1.05,-0.79,-0.26,Venda
2025-04-30,-1.16,-0.87,-0.29,Venda
2025-05-01,-1.25,-0.94,-0.31,Venda
2025-05-02,-1.16,-0.99,-0.17,Venda
2025-05-05,-1.11,-1.01,-0.10,Venda
2025-05-06,-1.16,-1.04,-0.12,Venda
2025-05-07,-1.22,-1.08,-0.14,Venda
2025-05-08,-1.20,-1.10,-0.10,Venda
2025-05-09,-1.15,-1.11,-0.04,Venda
2025-05-12,-1.07,-1.10,0.03,Compra
2025-05-13,-1.06,-1.09,0.03,Compra
2025-05-14,-1.00,-1.08,0.08,Compra
2025-05-15,-0.82,-1.02,0.20,Compra
2025-05-16,-0.69,-0.96,0.27,Compra
2025-05-19,-0.39,-0.84,0.45,Compra
2025-05-20,-0.19,-0.71,0.52,Compra
2025-05-21,-0.05,-0.58,0.53,Compra
2025-05-22,0.73,-0.32,1.05,Compra
2025-05-23,1.04,-0.05,1.09,Compra
2025-05-27,1.53,0.27,1.26,Compra
2025-05-28,2.10,0.63,1.47,Compra
2025-05-29,2.81,1.07,1.74,Compra
2025-05-30,3.07,1.47,1.60,Compra
2025-06-02,3.44,1.86,1.58,Compra
2025-06-03,3.72,2.24,1.48,Compra
2025-06-04,4.25,2.64,1.61,Compra
2025-06-05,4.30,2.97,1.33,Compra
2025-06-06,4.49,3.27,1.22,Compra
2025-06-09,4.76,3.57,1.19,Compra
2025-06-10,5.12,3.88,1.24,Compra
2025-06-11,5.26,4.16,1.10,Compra
2025-06-12,5.39,4.40,0.99,Compra
2025-06-13,5.16,4.55,0.61,Compra
2025-06-16,4.83,4.61,0.22,Compra
2025-06-17,4.10,4.51,-0.41,Venda
2025-06-18,3.55,4.32,-0.77,Venda
2025-06-20,3.00,4.05,-1.05,Venda
2025-06-23,2.71,3.78,-1.07,Venda
2025-06-24,2.34,3.50,-1.16,Venda
2025-06-25,1.90,3.18,-1.28,Venda
2025-06-26,1.16,2.77,-1.61,Venda
2025-06-27,0.62,2.34,-1.72,Venda
2025-06-30,0.03,1.88,-1.85,Venda
2025-07-01,-0.35,1.43,-1.78,Venda
2025-07-02,-0.49,1.05,-1.54,Venda
2025-07-03,-0.31,0.78,-1.09,Venda
2025-07-07,-0.46,0.53,-0.99,Venda
2025-07-08,-0.60,0.30,-0.90,Venda
2025-07-09,-0.52,0.14,-0.66,Venda
2025-07-10,-0.37,0.04,-0.41,Venda
2025-07-11,-0.42,-0.05,-0.37,Venda
2025-07-14,-0.46,-0.14,-0.32,Venda
2025-07-15,-0.53,-0.21,-0.32,Venda
2025-07-16,-0.44,-0.26,-0.18,Venda
2025-07-17,-0.20,-0.25,0.05,Compra
2025-07-18,-0.14,-0.23,0.09,Compra
2025-07-21,0.03,-0.17,0.20,Compra
2025-07-22,0.23,-0.09,0.32,Compra
2025-07-23,0.48,0.02,0.46,Compra
2025-07-24,0.88,0.19,0.69,Compra
2025-07-25,1.14,0.38,0.76,Compra
2025-07-28,1.16,0.54,0.62,Compra
2025-07-29,1.06,0.64,0.42,Compra
2025-07-30,0.87,0.69,0.18,Compra
2025-07-31,0.46,0.64,-0.18,Venda
2025-08-01,0.00,0.51,-0.51,Venda
2025-08-04,-0.16,0.38,-0.54,Venda
2025-08-05,-0.10,0.28,-0.38,Venda
2025-08-06,-0.11,0.20,-0.31,Venda
2025-08-07,-0.15,0.13,-0.28,Venda
2025-08-08,-0.01,0.10,-0.11,Venda
2025-08-11,0.12,0.11,0.01,Compra
2025-08-12,0.11,0.11,0.00,Neutro
2025-08-13,0.10,0.11,-0.01,Venda
2025-08-14,0.20,0.13,0.07,Compra
2025-08-15,0.25,0.15,0.10,Compra
2025-08-18,0.36,0.19,0.17,Compra
2025-08-19,0.17,0.19,-0.02,Venda
2025-08-20,0.01,0.15,-0.14,Venda
2025-08-21,-0.02,0.12,-0.14,Venda
2025-08-22,-0.00,0.09,-0.09,Venda
2025-08-25,-0.10,0.06,-0.16,Venda
2025-08-26,0.05,0.05,0.00,Neutro
2025-08-27,0.13,0.07,0.06,Compra
2025-08-28,0.16,0.09,0.07,Compra
2025-08-29,0.13,0.10,0.03,Compra
